iris_code,iris_libelle,poi_type,poi_id,poi_name,minimum,mediane,moyenne,maximum
0401,Canala village,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,22.94,28.13,30.05,45.99
0403,Gélima - Kuiné - Mia - Nakéty,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,14.12,21.53,20.82,27.24
0404,Mé Kwaré,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,0.46,29.21,27.22,53.29
0501,Coeur de ville urbain,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,104.16,105.88,105.91,107.91
0502,Coeur de ville littoral,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,102.66,104.01,104.03,105.36
0503,Koutio Secal,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,103.52,104.57,104.57,105.68
0504,Koutio érudits,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,103.05,103.76,103.77,104.57
0505,Koutio Fortunes de mer,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,102.42,103.12,103.16,104.41
0506,Jacarandas I,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,104.20,105.13,105.49,107.20
0507,Jacarandas II,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,104.78,105.38,105.76,109.70
0508,Auteuil,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,105.36,106.50,106.64,108.15
0509,Koghis,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,108.43,110.11,110.24,115.90
0510,Dumbéa/mer Ouest,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,99.53,103.44,103.51,106.67
0511,Dumbea/mer Est - Plaine Adam,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,103.29,104.39,104.72,109.19
0512,Plaine de Koé,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,106.08,109.59,109.93,120.18
0513,Nakutakoin,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,98.66,100.51,101.29,108.80
0514,Nondoué La Couvelée,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,106.15,109.10,109.32,115.90
0515,Katiramona Sud,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,102.58,104.92,105.23,111.28
0516,Dzumac,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,116.97,118.99,119.73,136.84
0601,Farino,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,62.78,66.99,67.85,82.12
0701,Hienghène village,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,208.52,223.26,241.65,318.56
0704,Tiendanite à Ouayaguette,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,231.27,241.70,246.93,273.25
0705,Oué - Hawa - Ouen - Kout - Pwa Jilu,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,203.06,222.01,230.33,270.44
0801,Houaïlou village,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,81.79,90.53,90.61,105.21
0803,Waraï,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,96.85,104.18,105.91,122.09
0805,Nédivin - Bas Nindien,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,96.85,101.68,103.48,114.62
0807,Boréaré - Coula - Karagreu - Nérin,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,96.80,118.12,116.30,136.28
0808,Kua - Néoua - Gwa Ruviano,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,67.66,91.12,95.40,123.13
0901,Vao,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,NULL,NULL,NULL,NULL
0902,Kunié hors Vao,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,NULL,NULL,NULL,NULL
1001,Kaala Gomen village,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,197.03,213.27,211.53,224.23
1004,Ouéholle - Ouémou - Kourou,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,237.81,243.25,245.30,254.58
1006,Massif Ouazangou - Mont Kaala,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,202.69,218.34,219.66,244.99
1101,Koné village,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,160.55,162.83,162.81,165.92
1102,Paiamboué - La Caférie - Foué,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,154.50,159.19,159.47,169.72
1103,Baco - Koniambo,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,158.31,161.49,162.21,166.05
1105,Massif Koniambo - Pinjen,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,164.45,178.70,178.91,196.94
1107,Poindah - Noelly - Néami - Netchaot,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,155.06,166.88,167.70,186.13
1108,Bopope,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,171.74,178.29,178.77,232.04
1201,Koumac village,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,219.29,224.12,224.67,230.01
1202,Pagou - Paop - Wanac,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,227.55,229.43,229.61,232.39
1203,Paagoumène - Chagrin - Karack - Pagui,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,224.72,238.42,238.82,256.62
1206,Piton de Pandop,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,220.68,235.44,232.12,242.31
1301,La Foa village,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,62.80,69.74,71.73,89.72
1303,Oua Tom Forêt noire Pierrat,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,67.54,78.99,80.17,98.80
1401,Gaïtcha,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,NULL,NULL,NULL,NULL
1402,Löessi,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,NULL,NULL,NULL,NULL
1403,Wet,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,NULL,NULL,NULL,NULL
1501,Guahma,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,NULL,NULL,NULL,NULL
1502,La Roche,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,NULL,NULL,NULL,NULL
1503,Tadine Pénélo,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,NULL,NULL,NULL,NULL
1601,Moindou,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,58.09,73.23,74.69,94.39
1701,Yahoué Nord,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,106.09,107.63,107.63,109.62
1702,Yahoué Sud,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,106.51,107.51,107.46,108.63
1703,Pont des Français,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,106.65,107.18,107.42,108.75
1704,La Conception,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,108.09,109.39,109.68,112.85
1705,Robinson Nord,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,110.84,112.14,112.51,115.25
1706,Robinson Sud,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,108.77,110.48,110.48,111.84
1707,Boulari,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,110.06,111.25,111.41,113.79
1708,Saint Michel,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,111.37,112.30,112.33,113.40
1709,Saint Louis,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,112.58,115.76,115.60,118.58
1710,La Coulée Nord,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,117.71,120.40,120.35,122.68
1711,La Coulée Sud,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,118.81,122.09,122.08,126.07
1712,Vallon Dore,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,123.49,125.11,125.11,126.92
1713,Mont Dore Sud,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,127.12,129.48,129.41,131.36
1714,Plum,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,122.88,130.12,130.27,143.30
1715,Mouirange - Grand Sud - Ile Ouen,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,122.14,155.28,155.34,195.05
1716,Malaoui,dimenc_centres,23,Nickel Mining Company - NAKETY EDOUARD-EUREKA-CIRCEE,112.55,122.70,123.08,135.44
